Name;Station;Time(norwegian mean time);Air temperature, °c;Precipitation (1 h), mm;Mean wind speed, m/s;Relative air humidity, percent
Bergen - Florida;SN50540;25.06.2024 03:00;12.8;0;2.6;72
Bergen - Florida;SN50540;25.06.2024 04:00;13.7;0;2.8;61
Bergen - Florida;SN50540;25.06.2024 05:00;14.4;0;3.7;55
Bergen - Florida;SN50540;25.06.2024 06:00;15.9;0;2.7;55
Bergen - Florida;SN50540;25.06.2024 07:00;17;0;2.9;59
Bergen - Florida;SN50540;25.06.2024 08:00;17.2;0;3.9;61
Bergen - Florida;SN50540;25.06.2024 09:00;18.7;0;7.1;61
Bergen - Florida;SN50540;25.06.2024 10:00;19.3;0;8.7;58
Bergen - Florida;SN50540;25.06.2024 11:00;19.5;0;5.9;59
Bergen - Florida;SN50540;25.06.2024 12:00;19.2;0;4.1;62
Bergen - Florida;SN50540;25.06.2024 13:00;19.1;0;4.8;71
Bergen - Florida;SN50540;25.06.2024 14:00;19.3;0;2.5;71
Bergen - Florida;SN50540;25.06.2024 15:00;19.9;0;4.5;65
Bergen - Florida;SN50540;25.06.2024 16:00;20.4;0;-;67
Bergen - Florida;SN50540;25.06.2024 17:00;20.3;0;-;66
Bergen - Florida;SN50540;25.06.2024 18:00;19.4;0;-;68
Bergen - Florida;SN50540;25.06.2024 19:00;19.3;0;-;72
Bergen - Florida;SN50540;25.06.2024 20:00;17.8;0;-;79
Bergen - Florida;SN50540;25.06.2024 21:00;16.5;0;-;85
Bergen - Florida;SN50540;25.06.2024 22:00;16.1;0;-;87
Bergen - Florida;SN50540;25.06.2024 23:00;15.7;0;-;89
Bergen - Florida;SN50540;26.06.2024 00:00;15.3;0;-;90
Bergen - Florida;SN50540;26.06.2024 01:00;15.1;0;-;92
Bergen - Florida;SN50540;26.06.2024 02:00;15;0;-;92
Bergen - Florida;SN50540;26.06.2024 03:00;14.9;0.1;-;93
Bergen - Florida;SN50540;26.06.2024 04:00;14.9;0;-;94
Bergen - Florida;SN50540;26.06.2024 05:00;14.9;0;-;94
Bergen - Florida;SN50540;26.06.2024 06:00;15.2;0;-;93
Bergen - Florida;SN50540;26.06.2024 07:00;16.6;0;-;86
Bergen - Florida;SN50540;26.06.2024 08:00;15.6;0;-;86
Bergen - Florida;SN50540;26.06.2024 09:00;17;0;-;81
Bergen - Florida;SN50540;26.06.2024 10:00;20.2;0;-;70
Bergen - Florida;SN50540;26.06.2024 11:00;21.3;0;-;67
Bergen - Florida;SN50540;26.06.2024 12:00;23.7;0;-;62
Bergen - Florida;SN50540;26.06.2024 13:00;24.1;0;-;57
Bergen - Florida;SN50540;26.06.2024 14:00;23.7;0;-;58
Bergen - Florida;SN50540;26.06.2024 15:00;24.6;0;-;57
Bergen - Florida;SN50540;26.06.2024 16:00;24.1;0;-;57
Bergen - Florida;SN50540;26.06.2024 17:00;24.1;0;-;56
Bergen - Florida;SN50540;26.06.2024 18:00;23.4;0;-;56
Bergen - Florida;SN50540;26.06.2024 19:00;21.3;0;-;60
Bergen - Florida;SN50540;26.06.2024 20:00;20.6;0;-;63
Bergen - Florida;SN50540;26.06.2024 21:00;19.8;0;-;64
Bergen - Florida;SN50540;26.06.2024 22:00;18.9;0;-;68
Bergen - Florida;SN50540;26.06.2024 23:00;17.6;0;-;80
Bergen - Florida;SN50540;27.06.2024 00:00;17.7;0;-;81
Bergen - Florida;SN50540;27.06.2024 01:00;17;0;-;82
Bergen - Florida;SN50540;27.06.2024 02:00;16.4;0;-;86
Bergen - Florida;SN50540;27.06.2024 03:00;16.2;0;-;88
Bergen - Florida;SN50540;27.06.2024 04:00;16;0;-;90
Bergen - Florida;SN50540;27.06.2024 05:00;16.7;0;-;88
Bergen - Florida;SN50540;27.06.2024 06:00;18.6;0;-;79
Bergen - Florida;SN50540;27.06.2024 07:00;20.1;0;-;73
Bergen - Florida;SN50540;27.06.2024 08:00;21.8;0;-;67
Bergen - Florida;SN50540;27.06.2024 09:00;24.2;0;-;49
Bergen - Florida;SN50540;27.06.2024 10:00;24.4;0;-;50
Bergen - Florida;SN50540;27.06.2024 11:00;24.8;0;4.9;50
Bergen - Florida;SN50540;27.06.2024 12:00;26.2;0;6.8;44
Bergen - Florida;SN50540;27.06.2024 13:00;26.7;0;7.1;37
Bergen - Florida;SN50540;27.06.2024 14:00;27.1;0;8;37
Bergen - Florida;SN50540;27.06.2024 15:00;27.7;0;9.4;36
Bergen - Florida;SN50540;27.06.2024 16:00;27.7;0;6.8;36
Bergen - Florida;SN50540;27.06.2024 17:00;27.7;0;7;37
Bergen - Florida;SN50540;27.06.2024 18:00;27.8;0;7.2;36
Bergen - Florida;SN50540;27.06.2024 19:00;26.7;0;6.9;38
Bergen - Florida;SN50540;27.06.2024 20:00;26.1;0;7;40
Bergen - Florida;SN50540;27.06.2024 21:00;25.5;0;7.3;44
Bergen - Florida;SN50540;27.06.2024 22:00;25.2;0;8.6;45
Bergen - Florida;SN50540;27.06.2024 23:00;18.5;2.9;4.2;88
Bergen - Florida;SN50540;28.06.2024 00:00;17.5;1.2;5.5;92
Bergen - Florida;SN50540;28.06.2024 01:00;16.7;0.1;5;92
Bergen - Florida;SN50540;28.06.2024 02:00;15.9;2.2;5.5;87
Bergen - Florida;SN50540;28.06.2024 03:00;15.4;0;3.7;84
Bergen - Florida;SN50540;28.06.2024 04:00;15.4;0;2.4;81
Bergen - Florida;SN50540;28.06.2024 05:00;15.5;0;5.2;77
Bergen - Florida;SN50540;28.06.2024 06:00;16;0;3.7;76
Bergen - Florida;SN50540;28.06.2024 07:00;17.2;0;4.8;65
Bergen - Florida;SN50540;28.06.2024 08:00;18.1;0;8.2;60
Bergen - Florida;SN50540;28.06.2024 09:00;19;0;7.5;54
Bergen - Florida;SN50540;28.06.2024 10:00;19;0;8.2;52
Bergen - Florida;SN50540;28.06.2024 11:00;16.4;0.2;7.4;68
Bergen - Florida;SN50540;28.06.2024 12:00;17.8;0.3;7.1;70
Bergen - Florida;SN50540;28.06.2024 13:00;18.4;0;8;62
Bergen - Florida;SN50540;28.06.2024 14:00;15.5;0.7;7.8;80
Bergen - Florida;SN50540;28.06.2024 15:00;15.3;0.2;7.4;80
Bergen - Florida;SN50540;28.06.2024 16:00;14.9;0;9.1;85
Bergen - Florida;SN50540;28.06.2024 17:00;14;1.6;7.8;87
Bergen - Florida;SN50540;28.06.2024 18:00;12.8;4.3;6.4;88
Bergen - Florida;SN50540;28.06.2024 19:00;12.2;1.8;6.4;89
Bergen - Florida;SN50540;28.06.2024 20:00;11.9;0.9;4.8;91
Bergen - Florida;SN50540;28.06.2024 21:00;11.3;2.5;5.1;92
Bergen - Florida;SN50540;28.06.2024 22:00;11;1.5;4.2;92
Bergen - Florida;SN50540;28.06.2024 23:00;10.8;3.1;4.5;91
Bergen - Florida;SN50540;29.06.2024 00:00;10.9;1.9;5;88
Bergen - Florida;SN50540;29.06.2024 01:00;11.2;0.7;5.7;87
Bergen - Florida;SN50540;29.06.2024 02:00;11;1.7;2.8;90
Bergen - Florida;SN50540;29.06.2024 03:00;11.1;1.3;4;89
Bergen - Florida;SN50540;29.06.2024 04:00;11.1;0.1;3.4;89
Bergen - Florida;SN50540;29.06.2024 05:00;11.6;0;2.1;82
Bergen - Florida;SN50540;29.06.2024 06:00;11.8;0;2.4;82
Bergen - Florida;SN50540;29.06.2024 07:00;12.3;0;2.8;77
Bergen - Florida;SN50540;29.06.2024 08:00;13.2;0;3.1;72
Bergen - Florida;SN50540;29.06.2024 09:00;13.9;0;4.1;66
Bergen - Florida;SN50540;29.06.2024 10:00;14.2;0;4.8;64
Bergen - Florida;SN50540;29.06.2024 11:00;13.9;0;2.4;68
Bergen - Florida;SN50540;29.06.2024 12:00;13.4;1;4.4;73
Bergen - Florida;SN50540;29.06.2024 13:00;14.4;0.5;4.6;67
Bergen - Florida;SN50540;29.06.2024 14:00;13.8;0;4.8;69
Bergen - Florida;SN50540;29.06.2024 15:00;13.5;0.1;5;75
Bergen - Florida;SN50540;29.06.2024 16:00;14.1;0.1;4.5;70
Bergen - Florida;SN50540;29.06.2024 17:00;12.6;0;2.9;70
Bergen - Florida;SN50540;29.06.2024 18:00;13.7;0;3.4;70
Bergen - Florida;SN50540;29.06.2024 19:00;13.4;0;3.4;70
Bergen - Florida;SN50540;29.06.2024 20:00;12.7;0;2.8;68
Bergen - Florida;SN50540;29.06.2024 21:00;11;1.9;1.4;80
Bergen - Florida;SN50540;29.06.2024 22:00;10.3;5.2;2.2;88
Bergen - Florida;SN50540;29.06.2024 23:00;10;0.3;3.3;89
Bergen - Florida;SN50540;30.06.2024 00:00;10.3;0;3.2;89
Bergen - Florida;SN50540;30.06.2024 01:00;10.9;0;2.5;88
Bergen - Florida;SN50540;30.06.2024 02:00;11.1;0;3.7;85
Bergen - Florida;SN50540;30.06.2024 03:00;10.9;0;2.6;86
Bergen - Florida;SN50540;30.06.2024 04:00;11.1;0;3.3;84
Bergen - Florida;SN50540;30.06.2024 05:00;11.3;0;3.3;81
Bergen - Florida;SN50540;30.06.2024 06:00;11.2;0.3;2.2;86
Bergen - Florida;SN50540;30.06.2024 07:00;11.5;0.4;2.4;88
Bergen - Florida;SN50540;30.06.2024 08:00;12.4;0.1;3.7;80
Bergen - Florida;SN50540;30.06.2024 09:00;12.7;0.2;3.7;81
Bergen - Florida;SN50540;30.06.2024 10:00;12.9;0.2;4.1;82
Bergen - Florida;SN50540;30.06.2024 11:00;14.3;0;2.5;73
Bergen - Florida;SN50540;30.06.2024 12:00;13.5;0.3;4.3;77
Bergen - Florida;SN50540;30.06.2024 13:00;13.7;0;2.4;79
Bergen - Florida;SN50540;30.06.2024 14:00;13.1;1.3;1.2;83
Bergen - Florida;SN50540;30.06.2024 15:00;15.1;0.1;2.9;66
Bergen - Florida;SN50540;30.06.2024 16:00;14.9;0;3.1;70
Bergen - Florida;SN50540;30.06.2024 17:00;14.7;0;2.4;66
Bergen - Florida;SN50540;30.06.2024 18:00;15;0;1.2;67
Bergen - Florida;SN50540;30.06.2024 19:00;14.7;0;0.9;68
Bergen - Florida;SN50540;30.06.2024 20:00;14;0;1.7;69
Bergen - Florida;SN50540;30.06.2024 21:00;13.4;0;1;74
Bergen - Florida;SN50540;30.06.2024 22:00;13.1;0;2.6;78
Bergen - Florida;SN50540;30.06.2024 23:00;12.4;0;2;83
Bergen - Florida;SN50540;01.07.2024 00:00;12.5;0;2;84
Bergen - Florida;SN50540;01.07.2024 01:00;12.1;0.3;2.4;88
Bergen - Florida;SN50540;01.07.2024 02:00;11.7;0.3;1.2;94
Bergen - Florida;SN50540;01.07.2024 03:00;11.8;2.3;3.2;94
Bergen - Florida;SN50540;01.07.2024 04:00;11.2;1.4;2.7;93
Bergen - Florida;SN50540;01.07.2024 05:00;11.1;1;1.7;93
Bergen - Florida;SN50540;01.07.2024 06:00;11.1;0.3;2.2;92
Bergen - Florida;SN50540;01.07.2024 07:00;11.2;0.2;2.5;94
Bergen - Florida;SN50540;01.07.2024 08:00;11.3;0.3;2;93
Bergen - Florida;SN50540;01.07.2024 09:00;11.5;0.3;0.6;92
Bergen - Florida;SN50540;01.07.2024 10:00;12.2;0.2;0.8;88
Bergen - Florida;SN50540;01.07.2024 11:00;12.4;0.1;3.4;85
Bergen - Florida;SN50540;01.07.2024 12:00;12.6;0.1;2.2;86
Bergen - Florida;SN50540;01.07.2024 13:00;12;0.1;3.2;83
Bergen - Florida;SN50540;01.07.2024 14:00;13;0;3;78
Bergen - Florida;SN50540;01.07.2024 15:00;14.3;0;1.4;71
Bergen - Florida;SN50540;01.07.2024 16:00;13.7;0;2.9;73
Bergen - Florida;SN50540;01.07.2024 17:00;12.9;0;2.8;81
Bergen - Florida;SN50540;01.07.2024 18:00;12.2;0.1;1.1;87
Bergen - Florida;SN50540;01.07.2024 19:00;11.9;0;0.8;88
Bergen - Florida;SN50540;01.07.2024 20:00;11.7;0;2.9;90
Bergen - Florida;SN50540;01.07.2024 21:00;11.6;0.3;1;92
Bergen - Florida;SN50540;01.07.2024 22:00;11.4;0;1.5;92
Bergen - Florida;SN50540;01.07.2024 23:00;11.5;0;2.3;92
Bergen - Florida;SN50540;02.07.2024 00:00;11.4;0.1;2.4;92
Bergen - Florida;SN50540;02.07.2024 01:00;11.2;0.2;2.2;94
Bergen - Florida;SN50540;02.07.2024 02:00;11.2;1.5;2.7;95
Bergen - Florida;SN50540;02.07.2024 03:00;11.1;0.2;2.7;95
Bergen - Florida;SN50540;02.07.2024 04:00;11.1;0.2;2.4;95
Bergen - Florida;SN50540;02.07.2024 05:00;11;0.4;1;95
Bergen - Florida;SN50540;02.07.2024 06:00;11.2;1.1;4.7;95
Bergen - Florida;SN50540;02.07.2024 07:00;10.8;0.9;5.9;95
Bergen - Florida;SN50540;02.07.2024 08:00;10.7;0.1;4.4;94
Bergen - Florida;SN50540;02.07.2024 09:00;10.8;0;2.3;91
Bergen - Florida;SN50540;02.07.2024 10:00;12.3;0;1.2;78
Bergen - Florida;SN50540;02.07.2024 11:00;13.6;0.3;2.6;79
Bergen - Florida;SN50540;02.07.2024 12:00;12.7;0.3;5;90
Bergen - Florida;SN50540;02.07.2024 13:00;12;1;6.1;92
Bergen - Florida;SN50540;02.07.2024 14:00;12.4;0.1;4.4;89
Bergen - Florida;SN50540;02.07.2024 15:00;12;0;5.1;89
Bergen - Florida;SN50540;02.07.2024 16:00;12.5;0;3.6;77
Bergen - Florida;SN50540;02.07.2024 17:00;12.6;0;4.1;75
Bergen - Florida;SN50540;02.07.2024 18:00;12.5;0;4.2;75
Bergen - Florida;SN50540;02.07.2024 19:00;12.3;0;3.3;78
Bergen - Florida;SN50540;02.07.2024 20:00;12.1;0;2.9;75
Bergen - Florida;SN50540;02.07.2024 21:00;11.9;0;3.4;73
Bergen - Florida;SN50540;02.07.2024 22:00;11.5;0;1.2;76
Bergen - Florida;SN50540;02.07.2024 23:00;10.8;0;0.3;80
Bergen - Florida;SN50540;03.07.2024 00:00;10.7;0;0.4;82
Bergen - Florida;SN50540;03.07.2024 01:00;9.7;0;1.5;84
Bergen - Florida;SN50540;03.07.2024 02:00;8.8;0;1.3;88
Bergen - Florida;SN50540;03.07.2024 03:00;8.4;0;1.4;86
Bergen - Florida;SN50540;03.07.2024 04:00;8.1;0;1.5;88
Bergen - Florida;SN50540;03.07.2024 05:00;8.3;0;1.6;86
Bergen - Florida;SN50540;03.07.2024 06:00;9.6;0;2.5;81
Bergen - Florida;SN50540;03.07.2024 07:00;11.5;0;0.5;68
Bergen - Florida;SN50540;03.07.2024 08:00;13;0;1.2;54
Bergen - Florida;SN50540;03.07.2024 09:00;13.4;0;1.1;55
Bergen - Florida;SN50540;03.07.2024 10:00;13.7;0;1.4;53
Bergen - Florida;SN50540;03.07.2024 11:00;13.8;0;2.8;56
Bergen - Florida;SN50540;03.07.2024 12:00;14.1;0;1.4;58
Bergen - Florida;SN50540;03.07.2024 13:00;14.8;0;3.2;51
Bergen - Florida;SN50540;03.07.2024 14:00;14.8;0;2.4;54
Bergen - Florida;SN50540;03.07.2024 15:00;15.5;0;2.5;54
Bergen - Florida;SN50540;03.07.2024 16:00;16;0;5;55
Bergen - Florida;SN50540;03.07.2024 17:00;15;0;5.3;60
Bergen - Florida;SN50540;03.07.2024 18:00;14.7;0;4;63
Bergen - Florida;SN50540;03.07.2024 19:00;14.1;0;3.8;64
Bergen - Florida;SN50540;03.07.2024 20:00;13.3;0;3.5;74
Bergen - Florida;SN50540;03.07.2024 21:00;12.5;0.1;2.6;82
Bergen - Florida;SN50540;03.07.2024 22:00;12.2;0;1.6;83
Bergen - Florida;SN50540;03.07.2024 23:00;11.9;0;1.2;82
Bergen - Florida;SN50540;04.07.2024 00:00;11.3;0;0.9;84
Bergen - Florida;SN50540;04.07.2024 01:00;11.3;0;1.8;85
Bergen - Florida;SN50540;04.07.2024 02:00;11.7;0;1.1;82
Bergen - Florida;SN50540;04.07.2024 03:00;12.4;0;2.9;75
Bergen - Florida;SN50540;04.07.2024 04:00;12.2;0;2.3;77
Bergen - Florida;SN50540;04.07.2024 05:00;12;0;2.3;78
Bergen - Florida;SN50540;04.07.2024 06:00;13;0;1;74
Bergen - Florida;SN50540;04.07.2024 07:00;13.6;0;1;73
Bergen - Florida;SN50540;04.07.2024 08:00;13.4;0.2;1.3;79
Bergen - Florida;SN50540;04.07.2024 09:00;14.9;0;0.6;68
Bergen - Florida;SN50540;04.07.2024 10:00;16.2;0;4;52
Bergen - Florida;SN50540;04.07.2024 11:00;16.2;0;4.7;53
Bergen - Florida;SN50540;04.07.2024 12:00;14.5;0.1;5.5;73
Bergen - Florida;SN50540;04.07.2024 13:00;14.6;0;6.5;71
Bergen - Florida;SN50540;04.07.2024 14:00;15.4;0;3.5;66
Bergen - Florida;SN50540;04.07.2024 15:00;12.8;1.2;7.9;81
Bergen - Florida;SN50540;04.07.2024 16:00;11.2;0.7;4.5;86
Bergen - Florida;SN50540;04.07.2024 17:00;10.7;0.8;3.5;87
Bergen - Florida;SN50540;04.07.2024 18:00;10.9;0.6;3;86
Bergen - Florida;SN50540;04.07.2024 19:00;11.7;0;3.5;74
Bergen - Florida;SN50540;04.07.2024 20:00;11.9;0;4;70
Bergen - Florida;SN50540;04.07.2024 21:00;11.3;0;2.2;79
Bergen - Florida;SN50540;04.07.2024 22:00;10.8;0.4;3.1;84
Bergen - Florida;SN50540;04.07.2024 23:00;10.4;0;3.2;84
Bergen - Florida;SN50540;05.07.2024 00:00;10.2;0.2;3.6;86
Bergen - Florida;SN50540;05.07.2024 01:00;10.3;0;3;82
Bergen - Florida;SN50540;05.07.2024 02:00;9.6;0;3.4;84
Bergen - Florida;SN50540;05.07.2024 03:00;9.3;0;3.3;83
Bergen - Florida;SN50540;05.07.2024 04:00;9.1;0;3.3;81
Bergen - Florida;SN50540;05.07.2024 05:00;9.2;0;3.3;79
Bergen - Florida;SN50540;05.07.2024 06:00;10.1;0;2.6;75
Bergen - Florida;SN50540;05.07.2024 07:00;12.2;0;2.3;67
Bergen - Florida;SN50540;05.07.2024 08:00;13.4;0;4.1;59
Bergen - Florida;SN50540;05.07.2024 09:00;14.2;0;4.1;55
Bergen - Florida;SN50540;05.07.2024 10:00;15;0;2.9;51
Bergen - Florida;SN50540;05.07.2024 11:00;15.1;0;1.9;50
Bergen - Florida;SN50540;05.07.2024 12:00;15.5;0;1.2;49
Bergen - Florida;SN50540;05.07.2024 13:00;16.2;0;3.5;54
Bergen - Florida;SN50540;05.07.2024 14:00;15.3;0;3.2;59
Bergen - Florida;SN50540;05.07.2024 15:00;15.2;0.1;3.6;65
Bergen - Florida;SN50540;05.07.2024 16:00;15;0;4.7;62
Bergen - Florida;SN50540;05.07.2024 17:00;15.8;0;3.9;63
Bergen - Florida;SN50540;05.07.2024 18:00;14.9;0;4.2;64
Bergen - Florida;SN50540;05.07.2024 19:00;14.7;0;3.7;66
Bergen - Florida;SN50540;05.07.2024 20:00;14.1;0;3;70
Bergen - Florida;SN50540;05.07.2024 21:00;13.8;0;2.1;72
Bergen - Florida;SN50540;05.07.2024 22:00;12.7;0;1.8;76
Bergen - Florida;SN50540;05.07.2024 23:00;12.1;0;0.9;78
Bergen - Florida;SN50540;06.07.2024 00:00;12.2;0;1;80
Bergen - Florida;SN50540;06.07.2024 01:00;11.9;0;1.3;82
Bergen - Florida;SN50540;06.07.2024 02:00;11.5;0;1.9;86
Bergen - Florida;SN50540;06.07.2024 03:00;11.4;0;2.6;86
Bergen - Florida;SN50540;06.07.2024 04:00;11;0;2.4;88
Bergen - Florida;SN50540;06.07.2024 05:00;10.8;0;1.3;89
Bergen - Florida;SN50540;06.07.2024 06:00;12;0;2.7;84
Bergen - Florida;SN50540;06.07.2024 07:00;12.3;0;1.5;84
Bergen - Florida;SN50540;06.07.2024 08:00;12.6;0;2;85
Bergen - Florida;SN50540;06.07.2024 09:00;13.8;0;1.4;78
Bergen - Florida;SN50540;06.07.2024 10:00;14.1;0;1.7;71
Bergen - Florida;SN50540;06.07.2024 11:00;15.3;0;2.7;61
Bergen - Florida;SN50540;06.07.2024 12:00;15.2;0;1.5;63
Bergen - Florida;SN50540;06.07.2024 13:00;16.1;0.1;2.2;62
Bergen - Florida;SN50540;06.07.2024 14:00;17;0;2.6;60
Bergen - Florida;SN50540;06.07.2024 15:00;16.7;0;2;60
Bergen - Florida;SN50540;06.07.2024 16:00;16.3;0;3.3;60
Bergen - Florida;SN50540;06.07.2024 17:00;16.6;0;3;61
Bergen - Florida;SN50540;06.07.2024 18:00;15.8;0;4.4;67
Bergen - Florida;SN50540;06.07.2024 19:00;15.1;0;3.9;71
Bergen - Florida;SN50540;06.07.2024 20:00;14.2;0;4.4;75
Bergen - Florida;SN50540;06.07.2024 21:00;13.6;0;4;79
Bergen - Florida;SN50540;06.07.2024 22:00;13.3;0;3.7;82
Bergen - Florida;SN50540;06.07.2024 23:00;13.1;0;4;86
Bergen - Florida;SN50540;07.07.2024 00:00;13;0;3;85
Bergen - Florida;SN50540;07.07.2024 01:00;13;0;3.6;86
Bergen - Florida;SN50540;07.07.2024 02:00;12.9;0;2.9;86
Bergen - Florida;SN50540;07.07.2024 03:00;12.8;0;3.7;85
Bergen - Florida;SN50540;07.07.2024 04:00;12.8;0;2;86
Bergen - Florida;SN50540;07.07.2024 05:00;12.9;0;2.4;85
Bergen - Florida;SN50540;07.07.2024 06:00;13;0.2;3.5;87
Bergen - Florida;SN50540;07.07.2024 07:00;12.8;0.4;5.8;89
Bergen - Florida;SN50540;07.07.2024 08:00;13;0;5.1;85
Bergen - Florida;SN50540;07.07.2024 09:00;13.1;0;4;84
Bergen - Florida;SN50540;07.07.2024 10:00;12.6;0.6;4.9;88
Bergen - Florida;SN50540;07.07.2024 11:00;12.8;0.1;4.6;87
Bergen - Florida;SN50540;07.07.2024 12:00;12.8;0.2;3.6;85
Bergen - Florida;SN50540;07.07.2024 13:00;13.6;0;3;76
Bergen - Florida;SN50540;07.07.2024 14:00;13.1;0.1;2;83
Bergen - Florida;SN50540;07.07.2024 15:00;12.6;0;1.3;84
Bergen - Florida;SN50540;07.07.2024 16:00;12.3;0;3.4;85
Bergen - Florida;SN50540;07.07.2024 17:00;12.4;0.3;1.6;88
Bergen - Florida;SN50540;07.07.2024 18:00;13;0;4.8;80
Bergen - Florida;SN50540;07.07.2024 19:00;12.7;0;1.9;80
Bergen - Florida;SN50540;07.07.2024 20:00;12.2;0;1.1;89
Bergen - Florida;SN50540;07.07.2024 21:00;12.2;0.1;2.1;91
Bergen - Florida;SN50540;07.07.2024 22:00;12.5;0;2;88
Bergen - Florida;SN50540;07.07.2024 23:00;12.3;0;2.3;89
Bergen - Florida;SN50540;08.07.2024 00:00;12.2;0;2.4;90
Bergen - Florida;SN50540;08.07.2024 01:00;12.1;0;2.2;89
Bergen - Florida;SN50540;08.07.2024 02:00;11.9;0;3.6;91
Bergen - Florida;SN50540;08.07.2024 03:00;11.8;0;3;92
Bergen - Florida;SN50540;08.07.2024 04:00;12;0;3.6;92
Bergen - Florida;SN50540;08.07.2024 05:00;12;0.1;2.9;93
Bergen - Florida;SN50540;08.07.2024 06:00;11.8;2.5;2.3;94
Bergen - Florida;SN50540;08.07.2024 07:00;12;1;3.4;92
Bergen - Florida;SN50540;08.07.2024 08:00;12.1;1.4;3.4;89
Bergen - Florida;SN50540;08.07.2024 09:00;13;0.8;2.9;89
Bergen - Florida;SN50540;08.07.2024 10:00;12.9;2.9;2.3;90
Bergen - Florida;SN50540;08.07.2024 11:00;13.4;0;2.7;86
Bergen - Florida;SN50540;08.07.2024 12:00;13;1.4;4;90
Bergen - Florida;SN50540;08.07.2024 13:00;13.3;0.9;3.6;87
Bergen - Florida;SN50540;08.07.2024 14:00;14;0;2.9;77
Bergen - Florida;SN50540;08.07.2024 15:00;13.3;0.2;2.9;90
Bergen - Florida;SN50540;08.07.2024 16:00;13.4;0;2.6;81
Bergen - Florida;SN50540;08.07.2024 17:00;13.6;0;3;80
Bergen - Florida;SN50540;08.07.2024 18:00;13.5;0;2;78
Bergen - Florida;SN50540;08.07.2024 19:00;13.1;0;2.3;84
Bergen - Florida;SN50540;08.07.2024 20:00;13;0;2.7;80
Bergen - Florida;SN50540;08.07.2024 21:00;12.6;0;2.1;84
Bergen - Florida;SN50540;08.07.2024 22:00;12.3;0;2.5;86
Bergen - Florida;SN50540;08.07.2024 23:00;11.8;0.3;3.5;85
Bergen - Florida;SN50540;09.07.2024 00:00;11.2;0.2;1.3;90
Bergen - Florida;SN50540;09.07.2024 01:00;11.3;0.2;2.6;92
Bergen - Florida;SN50540;09.07.2024 02:00;11.2;0;2;93
Bergen - Florida;SN50540;09.07.2024 03:00;10.9;0;1.1;93
Bergen - Florida;SN50540;09.07.2024 04:00;10.7;0;1.3;94
Bergen - Florida;SN50540;09.07.2024 05:00;10.7;0;2.2;94
Bergen - Florida;SN50540;09.07.2024 06:00;11.4;0.1;2.7;91
Bergen - Florida;SN50540;09.07.2024 07:00;12.2;0;1.7;83
Bergen - Florida;SN50540;09.07.2024 08:00;14.1;0;2.1;73
Bergen - Florida;SN50540;09.07.2024 09:00;15.8;0;2.4;60
Bergen - Florida;SN50540;09.07.2024 10:00;16.9;0;1.6;55
Bergen - Florida;SN50540;09.07.2024 11:00;17.9;0;2.1;54
Bergen - Florida;SN50540;09.07.2024 12:00;18.7;0;0.9;49
Bergen - Florida;SN50540;09.07.2024 13:00;19.7;0;2.3;46
Bergen - Florida;SN50540;09.07.2024 14:00;19.1;0;4.2;50
Bergen - Florida;SN50540;09.07.2024 15:00;17.6;0;3.6;55
Bergen - Florida;SN50540;09.07.2024 16:00;20.2;0;2.4;53
Bergen - Florida;SN50540;09.07.2024 17:00;19.2;0;3.5;53
Bergen - Florida;SN50540;09.07.2024 18:00;19.6;0;3.2;52
Bergen - Florida;SN50540;09.07.2024 19:00;17.8;0;4.1;59
Bergen - Florida;SN50540;09.07.2024 20:00;17;0;4.1;65
Bergen - Florida;SN50540;09.07.2024 21:00;16.3;0;2.8;68
Bergen - Florida;SN50540;09.07.2024 22:00;15;0;2.8;74
Bergen - Florida;SN50540;09.07.2024 23:00;14.1;0;1.2;79
Bergen - Florida;SN50540;10.07.2024 00:00;13;0;1.4;84
Bergen - Florida;SN50540;10.07.2024 01:00;12.9;0;1.1;85
Bergen - Florida;SN50540;10.07.2024 02:00;13.1;0;0.4;85
Bergen - Florida;SN50540;10.07.2024 03:00;13.2;0;0.4;86
Bergen - Florida;SN50540;10.07.2024 04:00;13.2;0;0.5;85
Bergen - Florida;SN50540;10.07.2024 05:00;13.6;0;0.7;84
Bergen - Florida;SN50540;10.07.2024 06:00;14.2;0;0.9;83
Bergen - Florida;SN50540;10.07.2024 07:00;14.8;0;2.4;77
Bergen - Florida;SN50540;10.07.2024 08:00;15.9;0;1.2;71
Bergen - Florida;SN50540;10.07.2024 09:00;14.3;1.3;1.1;89
Bergen - Florida;SN50540;10.07.2024 10:00;13.6;2.8;2.9;90
Bergen - Florida;SN50540;10.07.2024 11:00;14.1;1.6;2.6;90
Bergen - Florida;SN50540;10.07.2024 12:00;15.2;0.2;2.3;89
Bergen - Florida;SN50540;10.07.2024 13:00;15.7;0.1;1.8;84
Bergen - Florida;SN50540;10.07.2024 14:00;16.5;0;2;79
Bergen - Florida;SN50540;10.07.2024 15:00;16.9;0;1.1;77
Bergen - Florida;SN50540;10.07.2024 16:00;16.5;0;1.2;79
Bergen - Florida;SN50540;10.07.2024 17:00;15.4;1.1;0.6;90
Bergen - Florida;SN50540;10.07.2024 18:00;15.4;3.2;1.5;93
Bergen - Florida;SN50540;10.07.2024 19:00;15.2;2.4;0.9;94
Bergen - Florida;SN50540;10.07.2024 20:00;15;1.9;0.8;95
