started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-12-04 16:07:56.285000+00:00,2024-12-04 16:17:42.382000+00:00,586,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-12-04 16:09:13.758000+00:00,2024-12-04 16:14:05.931000+00:00,292,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2024-12-04 16:10:47.633000+00:00,2024-12-04 16:16:12.941000+00:00,325,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282
2024-12-04 16:11:43.321000+00:00,2024-12-04 17:04:50.151000+00:00,3186,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-04 16:11:44.781000+00:00,2024-12-04 16:25:13.405000+00:00,808,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261
2024-12-04 16:13:41.172000+00:00,2024-12-04 16:16:12.540000+00:00,151,791,Busstasjonen 4 Sør,Mot ADO,60.387058789354164,5.335633911730724,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2024-12-04 16:15:08.881000+00:00,2024-12-04 16:36:20.954000+00:00,1272,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-04 16:16:12.967000+00:00,2024-12-04 16:22:55.844000+00:00,402,642,Bøhmergaten,Magic Hotel,60.376252795872844,5.334276104612741,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-12-04 16:17:15.492000+00:00,2024-12-04 16:20:23.745000+00:00,188,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2024-12-04 16:17:17.111000+00:00,2024-12-04 16:32:44.497000+00:00,927,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-04 16:17:27.740000+00:00,2024-12-04 16:21:07.040000+00:00,219,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-04 16:18:30.755000+00:00,2024-12-04 16:26:55.610000+00:00,504,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-04 16:19:09.391000+00:00,2024-12-04 16:32:22.407000+00:00,793,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,2346,Gamle Bergen,Utenfor nordre inngang til museet,60.41830821831951,5.309946203281243
2024-12-04 16:19:26.687000+00:00,2024-12-04 16:27:50.565000+00:00,503,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-04 16:19:33.743000+00:00,2024-12-04 16:23:11.153000+00:00,217,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-04 16:19:56.351000+00:00,2024-12-04 16:26:32.282000+00:00,395,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042
2024-12-04 16:22:40.450000+00:00,2024-12-04 16:28:24.962000+00:00,344,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-12-04 16:22:41.882000+00:00,2024-12-04 16:28:50.455000+00:00,368,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-04 16:23:28.627000+00:00,2024-12-04 16:51:43.657000+00:00,1695,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262
2024-12-04 16:26:28.348000+00:00,2024-12-04 16:43:03.282000+00:00,994,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,2352,Bontelabo 8,På kaien utenfor inngang B ,60.402481499763354,5.316471128195502
2024-12-04 16:26:31.396000+00:00,2024-12-04 16:34:49.619000+00:00,498,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-12-04 16:27:21.459000+00:00,2024-12-04 16:30:04.112000+00:00,162,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-04 16:27:35.752000+00:00,2024-12-04 16:44:36.866000+00:00,1021,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,132,Nøstetorget,Sukkerhusbryggen,60.39228413403305,5.314705281519707
2024-12-04 16:29:37.086000+00:00,2024-12-04 16:35:26.567000+00:00,349,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-04 16:31:03.341000+00:00,2024-12-04 16:50:19.465000+00:00,1156,1898,Kronstad,Ved Bergen frikirke,60.3720506380196,5.352659970408496,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-04 16:32:09.715000+00:00,2024-12-04 16:41:39.922000+00:00,570,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-12-04 16:32:15.954000+00:00,2024-12-04 17:18:42.013000+00:00,2786,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-04 16:32:18.116000+00:00,2024-12-04 16:35:30.401000+00:00,192,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-04 16:33:21.095000+00:00,2024-12-04 16:37:28.827000+00:00,247,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2024-12-04 16:34:42.039000+00:00,2024-12-04 17:16:25.581000+00:00,2503,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-04 16:35:08.883000+00:00,2024-12-04 16:42:59.292000+00:00,470,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-04 16:35:42.871000+00:00,2024-12-04 17:10:20.473000+00:00,2077,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-04 16:37:05.409000+00:00,2024-12-04 16:42:19.600000+00:00,314,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2024-12-04 16:39:14.471000+00:00,2024-12-04 16:44:32.710000+00:00,318,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-12-04 16:40:21.306000+00:00,2024-12-04 16:47:35.187000+00:00,433,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-04 16:41:12.379000+00:00,2024-12-04 16:50:59.054000+00:00,586,793,Zander Kaaes gate,Zander Kaaes Hotel,60.390108717939874,5.3353874337574325,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-04 16:41:52.525000+00:00,2024-12-04 16:46:19.007000+00:00,266,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2024-12-04 16:42:15.373000+00:00,2024-12-04 16:47:44.679000+00:00,329,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989
2024-12-04 16:45:10.638000+00:00,2024-12-04 16:49:44.544000+00:00,273,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2024-12-04 16:45:52.536000+00:00,2024-12-04 16:48:18.883000+00:00,146,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-04 16:46:54.552000+00:00,2024-12-04 16:49:37.167000+00:00,162,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-12-04 16:47:00.963000+00:00,2024-12-04 16:54:35.872000+00:00,454,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2024-12-04 16:48:21.302000+00:00,2024-12-04 16:54:41.722000+00:00,380,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-04 16:48:22.549000+00:00,2024-12-04 17:14:59.334000+00:00,1596,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-04 16:49:51.061000+00:00,2024-12-04 17:13:39.694000+00:00,1428,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-04 16:50:00.030000+00:00,2024-12-04 16:55:55.495000+00:00,355,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372
2024-12-04 16:51:09.031000+00:00,2024-12-04 16:56:39.274000+00:00,330,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,69,Laksevåg v/Kirkebukten,Parkeringsplass ved Coop Extra,60.386068777690944,5.3001083072740585
2024-12-04 16:51:15.086000+00:00,2024-12-04 17:04:37.900000+00:00,802,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2024-12-04 16:52:19.399000+00:00,2024-12-04 17:00:45.893000+00:00,506,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989,5255,Tollbodalmenningen,Ved siden av lekeplass,60.39922323697098,5.3105257209258525
2024-12-04 16:52:31.997000+00:00,2024-12-04 17:00:00.565000+00:00,448,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-04 16:53:50.995000+00:00,2024-12-04 16:59:34.133000+00:00,343,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-04 16:56:21.963000+00:00,2024-12-04 17:01:30.579000+00:00,308,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266
2024-12-04 16:58:01.305000+00:00,2024-12-04 17:09:19.423000+00:00,678,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266
2024-12-04 17:00:31.024000+00:00,2024-12-04 17:04:14.310000+00:00,223,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-04 17:00:46.032000+00:00,2024-12-04 17:10:57.105000+00:00,611,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-12-04 17:01:10.752000+00:00,2024-12-04 17:07:28.179000+00:00,377,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763
2024-12-04 17:01:36.798000+00:00,2024-12-04 17:12:01.830000+00:00,625,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,3397,Kristianborg bybanestopp,Foran garasjer ved Bybanestopp,60.35779657270476,5.342069876253731
2024-12-04 17:02:17.672000+00:00,2024-12-04 17:22:42.721000+00:00,1225,2346,Gamle Bergen,Utenfor nordre inngang til museet,60.41830821831951,5.309946203281243,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-04 17:03:00.776000+00:00,2024-12-04 17:07:45.695000+00:00,284,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,797,John Lunds plass,John Lunds plass,60.38824732496974,5.324558211682643
2024-12-04 17:03:06.378000+00:00,2024-12-04 17:16:24.700000+00:00,798,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995
2024-12-04 17:03:29.086000+00:00,2024-12-04 17:06:57.607000+00:00,208,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385922875207626,5.321431717819451
2024-12-04 17:05:13.588000+00:00,2024-12-04 17:07:09.608000+00:00,116,212,Klosteret,Strangehagen,60.395137943082446,5.314946630388022,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-12-04 17:07:06.395000+00:00,2024-12-04 17:11:14.555000+00:00,248,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-12-04 17:07:27.571000+00:00,2024-12-04 17:17:23.945000+00:00,596,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2024-12-04 17:07:32.717000+00:00,2024-12-04 17:15:14.892000+00:00,462,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365
2024-12-04 17:10:21.932000+00:00,2024-12-04 17:17:04.110000+00:00,402,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-12-04 17:11:39.014000+00:00,2024-12-04 17:16:32.028000+00:00,293,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2024-12-04 17:11:48.529000+00:00,2024-12-04 17:32:12.980000+00:00,1224,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,1893,Haukelandshallen,Nord for inngang til hall,60.370493777025985,5.353846489647282
2024-12-04 17:15:04.204000+00:00,2024-12-04 17:20:56.276000+00:00,352,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2024-12-04 17:15:17.345000+00:00,2024-12-04 17:26:12.026000+00:00,654,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-12-04 17:16:37.098000+00:00,2024-12-04 17:26:09.421000+00:00,572,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813
2024-12-04 17:16:44.761000+00:00,2024-12-04 17:23:09.782000+00:00,385,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027,34,Cornerteateret, Ved BI,60.38246949877819,5.3260934892086595
2024-12-04 17:16:49.713000+00:00,2024-12-04 17:44:46.479000+00:00,1676,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2024-12-04 17:17:41.297000+00:00,2024-12-04 17:30:25.896000+00:00,764,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2024-12-04 17:18:17.666000+00:00,2024-12-04 17:32:28.580000+00:00,850,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,132,Nøstetorget,Sukkerhusbryggen,60.39228413403305,5.314705281519707
2024-12-04 17:19:00.296000+00:00,2024-12-04 17:25:05.279000+00:00,364,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372
2024-12-04 17:19:40.284000+00:00,2024-12-04 17:27:32.482000+00:00,472,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217
2024-12-04 17:20:28.532000+00:00,2024-12-04 17:35:36.308000+00:00,907,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,804,Stenersen,Til høyre for inngang,60.390174061139966,5.324792207669702
2024-12-04 17:24:42.045000+00:00,2024-12-04 17:39:22.961000+00:00,880,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,98,Brann Stadion,Bak Frydenbøtribunen,60.367425453190464,5.3551910634374735
2024-12-04 17:24:44.157000+00:00,2024-12-04 17:30:26.083000+00:00,341,216,Johanneskirken,på Sydnesplassen,60.38853002489311,5.318665231464365,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514
2024-12-04 17:25:31.157000+00:00,2024-12-04 17:29:23.549000+00:00,232,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2024-12-04 17:25:56.163000+00:00,2024-12-04 17:31:39.395000+00:00,343,5255,Tollbodalmenningen,Ved siden av lekeplass,60.39922323697098,5.3105257209258525,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2024-12-04 17:30:57.238000+00:00,2024-12-04 17:41:05.863000+00:00,608,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-12-04 17:33:23.287000+00:00,2024-12-04 17:56:33.377000+00:00,1390,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
